240; 12%, 16%, 12%, —, 11%, 3%, 8%, 12%, 3%, 6%, Other 1% None 5% Don't know 11%, 
198; 17%, 10%, 4%, 16%, —, —, 6%, —, —, 10%, 3%, 6%, —, 20%, Undecided 8%, 
154; 15%, 4%, 4%, 7%, 1%, 0%, 1%, 5%, 2%, 4%, 1%, 6%, 3%, 6%, 2%, 18%, 10%, Someone else 4% None/No One 4% No Opinion 3%, 
59; 3%, 18%, 3%, 10%, 3%, 1%, 1%, 4%, 2%, 4%, 0%, 4%, 13%, 1%, 32%, Other 0%, 
15; 6%, 9%, 4%, 18%, 3%, 0%, 2%, 2%, 2%, 13%, 1%, 35%, Don't know 6% No Answer 1%, 
241b;  12%, 23%, 15%, 4%, 12%, —, 8%, 11%, —, 6%, Other/Not Sure 10%, 
241; 10%, 19%, 14%, 3%, 11%, —, 7%, 10%, —, 4%, Mike Huckabee 13% Other/Not Sure 10%, 
199; 14%, 10%, 6%, 8%, 3%, 1%, 5%, 2%, 2%, 5%, 5%, 5%, 1%, 19%, Other 2% No preference 11%, 
155; 18%, 6%, 6%, 6%, 1%, —, 2%, 4%, 2%, 3%, 1%, 4%, 5%, 2%, 3%, 17%, 10%, Wouldn't vote 10%, 
58; 8%, 22%, 3%, 10%, 2%, —, —, 6%, —, 3%, —, 0%, 9%, —, 20%, Other/Don't Know 12%, 
14; 4%, 6%, 4%, 19%, 3%, 0%, 2%, 4%, 5%, 13%, 1%, 36%, Don't know 2%, 
248b;  14%, 16%, 15%, 6%, 16%, —, 10%, 11%, 5%, —, Other/Not Sure 8%, 
196; 12%, 11%, 4%, 10%, 1%, 0%, 10%, 2%, 1%, 9%, 3%, 8%, 2%, 15%, Donald Trump 3% George Pataki 1% Other 1% None 4% Don't know 6%, 
101; 7%, 20%, 3%, 5%, 11%, 0%, 0%, 2%, 1%, 6%, 0%, 3%, 11%, 1%, 21%, Other 1% None 2% Not Sure 6%, 
80; 5%, 18%, 3%, 10%, 6%, 0%, 1%, 4%, 1%, 1%, 0%, 4%, 6%, 0%, 28%, No one 3% Undecided 9%, 
57; 6%, 17%, 1%, 10%, 5%, 0%, 1%, 4%, 1%, 1%, 0%, 3%, 10%, 2%, 33%, Wouldn't vote 5%, 
197; 21%, 6%, 7%, 12%, 1%, 1%, 8%, 1%, 1%, 8%, 1%, 8%, 2%, 13%, Other/ None of these/ Wouldn't vote/ No opinion 12%, 
100; 10%, 15%, 4%, 5%, 9%, —, 0%, 3%, 0%, 1%, 1%, 3%, 9%, 1%, 30%, Undecided 9%, 
81; 7%, 22%, 3%, 6%, 5%, —, 1%, 3%, 0%, 2%, 1%, 2%, 10%, 0%, 32%, Other 1% None of these 1% No opinion 0% Would not vote 2%, 
56; 8%, 20%, —, 13%, 4%, —, —, —, —, —, —, —, 16%, —, 27%, Other 7% Undecided 5%, 
194; 12%, 7%, 4%, 13%, 3%, 2%, 4%, 1%, 2%, 13%, 4%, 7%, 2%, 14%, Other 2% No preference 12%, 
158; 15%, 8%, 4%, 4%, 2%, —, 7%, —, —, —, 5%, —, 6%, —, 22%, 12%, Someone Else 3% Don't Know 12%, 
103; 7%, 18%, 5%, 8%, 9%, 0%, 0%, 3%, 0%, 4%, 1%, 2%, 9%, 0%, 26%, Other 3% None of the above 1% Don't know 4%, 
82; 8%, 23%, 2%, 6%, 6%, —, —, 4%, —, 3%, —, 0%, 14%, 0%, 32%, Other 0% Undecided 2%, 
55; 3%, 22%, 2%, 13%, 4%, 0%, &lt;1%, 1%, 1%, 4%, 0%, 4%, 9%, &lt;1%, 31%, , 
19; 5%, 7%, 3%, 19%, 3%, 0%, 0%, 1%, 3%, 0%, 6%, 14%, 1%, 35%, Others 1% No Preference 2%, 
195; 13%, 7%, 5%, 11%, 1%, 1%, 9%, 1%, 1%, 6%, 5%, 5%, 1%, 11%, Donald Trump 7% George Pataki 0% John R. Bolton 0% Other 1% No one 2% Undecided 12%, 
159; 12%, 6%, 3%, 4%, 0%, 0%, 8%, 2%, 2%, 1%, 6%, 4%, 7%, 1%, 24%, 13%, Other 0% None of these 4% Would not vote 1% No opinion 2%, 
102; 10%, 18%, 3%, 5%, 8%, 2%, 1%, 3%, 1%, 3%, 0%, 2%, 6%, 1%, 30%, Scott Walker 2% Wouldn't vote 5%, 
83; 8%, 22%, 1%, 9%, 7%, 0%, 0%, 3%, 0%, 3%, 0%, 2%, 13%, 0%, 25%, Other 1% Undecided 5% None 1%, 
54; 4%, 23%, 1%, 7%, 3%, 0%, 1%, 3%, 0%, 2%, 0%, 2%, 10%, 0%, 42%, Wouldn't vote 1%, 
18; 7%, 10%, 3%, 13%, 2%, 0%, 3%, 2%, 0%, 2%, 9%, 3%, 39%, Wouldn't vote 6%, 
192; 13%, 10%, 6%, 11%, 1%, 0%, 5%, 2%, 1%, 11%, 2%, 9%, 1%, 15%, Other 3% No preference 10%, 
105; 13%, 16%, 4%, 5%, 11%, 0%, 0%, 3%, 1%, 4%, 0%, 2%, 8%, 1%, 21%, 1%, Uncommitted 5% Not sure 5%, 
84; 8%, 22%, 4%, 4%, 4%, 0%, 1%, 5%, 0%, 3%, 0%, 5%, 8%, 2%, 27%, Other 1% Undecided 4% None 2%, 
53; 6%, 19%, 2%, 7%, 3%, —, 1%, 3%, 0%, 1%, 0%, 2%, 7%, 0%, 38%, Other 2%, undecided 9%, 
193; 17%, 4%, 4%, 7%, 2%, 2%, 9%, 2%, 2%, 11%, 3%, 11%, 3%, 12%, George Pataki 0% Other 5% None/No one 5% No opinion 2%, 
104; 10%, 17%, 2%, 7%, 12%, 0%, 0%, 2%, 0%, 2%, 1%, 1%, 9%, 0%, 25%, Don't know 9% Someone else 1% Wouldn't vote 4%, 
85; 5%, 23%, 2%, 6%, 6%, 0%, 0%, 3%, 1%, 3%, 0%, 2%, 9%, 0%, 28%, No Answer 2% Other 2% Undecided 7%, 
52; 4%, 18%, 3%, 18%, 3%, 0%, 0%, 2%, 1%, 2%, 0%, 2%, 11%, 1%, 28%, No Answer 1% Other 2% Undecided 6%, 
248; 12%, 15%, 14%, 5%, 13%, —, 9%, 9%, 4%, —, Sarah Palin 7% Other/Not Sure 12%, 
190; 9%, 6%, 6%, 8%, 0%, 1%, 9%, 1%, 2%, 10%, 2%, 13%, 1%, 12%, Donald Trump 5% George Pataki 1% Other 1% None 3% Don't know 9%, 
107; 9%, 14%, 3%, 6%, 15%, 0%, 0%, 6%, 0%, 2%, 0%, 4%, 11%, 1%, 24%, 0%, No one 1% No opinion 3% Someone else 0%, 
86; 11%, 19%, 3%, 4%, 3%, 1%, 0%, 3%, 1%, 2%, 0%, 4%, 8%, 1%, 33%, Wouldn't Vote 7%, 
51; 6%, 20%, 4%, 9%, 3%, —, 1%, 3%, —, 3%, 1%, 3%, 12%, 1%, 24%, Not Sure 1% Uncommited 5%, 
249; 11%, 11%, 7%, 1%, 0%, 10%, 2%, 4%, 9%, 3%, 2%, Allen West 1% Ben Carson 1% Mitch Daniels 1% John Kasich 1% Rob Portman 1% Jim DeMint 0% Bob McDonnell 0% Nikki Haley 0% John Thune 0% Don't know 28.3%, 
191; 13%, 3%, 7%, 9%, 1%, 2%, 7%, 1%, 2%, 8%, 3%, 15%, 2%, 11%, Other 1% Wouldn't vote 1% Don't know 14%, 
106; 9%, 13%, 3%, 5%, 7%, 0%, 0%, 2%, 0%, 4%, 0%, 4%, 4%, 0%, 33%, 2%, , 
87; 8%, 23%, 1%, 10%, 5%, 0%, 0%, 5%, 1%, 1%, 1%, 3%, 9%, 0%, 24%, Other 1% None of the above 1% Don't know 7%, 
50; 5%, 19%, 3%, 14%, 4%, 0%, 1%, 4%, 0%, 3%, 1%, 2%, 13%, 0%, 26%, Undecided 2%, 
213b;  16%, 8%, 10%, 5%, 12%, 1%, 3%, 6%, 5%, —, 3%, 7%, 3%, 3%, Carly Fiorina 1% Undecided 18%, 
116; 8%, 20%, 1%, 7%, 2%, 0%, 0%, 3%, 1%, 3%, 0%, 5%, 1%, 7%, 1%, 33%, 2%, Wouldn't vote 1% None of these 1% Other 1% No opinion 3%, 
75; 8%, 22%, 2%, 6%, 6%, —, 2%, 3%, 0%, 3%, 0%, 2%, 11%, 1%, 36%, , 
117; 8%, 12%, 3%, 6%, 2%, 0%, 1%, 5%, 2%, 3%, 0%, 3%, 2%, 4%, 2%, 35%, 6%, Wouldn't vote 8%, 
74; 8%, 18%, 2%, 8%, 3%, 0%, 1%, 2%, 1%, 4%, 0%, 4%, 11%, 1%, 32%, Other 0% Undecided 3%, 
114; 9%, 17%, 2%, 6%, 3%, —, 0%, 3%, 1%, 2%, 2%, 5%, —, 3%, 1%, 33%, 2%, Other 1% Undecided 10%, 
77; 7%, 26%, 1%, 4%, 7%, 0%, 2%, 4%, 0%, 4%, 0%, 4%, 8%, 1%, 22%, Someone Else &lt;1% None of them 3% Don't know/No answer 6%, 
115; 6%, 23%, 1%, 5%, 4%, 0%, 0%, 6%, 0%, 3%, 0%, 3%, 1%, 6%, 1%, 27%, 2%, None of these 4% Other 0% No opinion 9%, 
76; 8%, 20%, 3%, 3%, 3%, 0%, 0%, 4%, 2%, 2%, 1%, 3%, 6%, 1%, 35%, Other 1% Undecided 10%, 
